,id,address,categories,city,name,province,websites,lowerNames,cleanCategories,lowerCity
66,AWAGPRR2RxPSIh2Rohyv,1104 2nd Ave E,"Carry Out Food,Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",Oneonta,Dairy Queen,AL,http://www.dairyqueen.com,dairy queen,"['hamburgers', 'carry out', 'frozen desserts', 'hot dogs', 'ice cream', 'dessert']",oneonta
67,AWkq1tnpIxWefVJwH5Mj,18 Big Valley Drive,"Breakfast Brunch and Lunch Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Alexandria,Jack's Family Restaurants,AL,http://www.eatatjacks.com,jacks family restaurants,"['hamburgers', 'break brunch', 'chicken', 'lunch', 'hot dogs']",alexandria
68,AWoxr510cuP9ADUB4OUq,7750 Airport Boulevard,"American Restaurants,Takeout,Fast Food,Fast Food Restaurants,Concession Stands,Restaurants,Sandwich Shops",Mobile,Arby's,AL,https://locations.arbys.com/us/al/mobile/7750-airport-blvd.html,arbys,"['concession stands', 'takeout', 'american', 'sandwich']",mobile
69,AWkq4R6I3-Khe5l_3Cfu,100 N Craft HWay,"American Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Mobile,Whataburger,AL,https://locations.whataburger.com/al/chickasaw/100-north-craft-highway.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,whataburger,"['hamburgers', 'american', 'hot dogs']",mobile
70,AWrOWVuZsVYjT2BJAiRy,5192 Caldwell Mill Road,"Fast Food Restaurants,Mexican Restaurants,Restaurants",Birmingham,Taco Bell,AL,https://locations.tacobell.com/al/hoover/5192-caldwell-mill-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029169andutm_content=website,taco bell,['mexican'],birmingham
71,AV3iSxhURxPSIh2ReS4y,136 Marketplace Cir Ste C,"Pizza,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Restaurants",Calera,Pizza Hut,AL,"https://locations.pizzahut.com/al/calera/136-marketplace-circle,https://www.pizzahut.com/,https://www.pizzahut.com",pizza hut,"['take out', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'american', 'beverages', 'pizza']",calera
72,AVwdtyy2ByjofQCxr1hb,113 Greenhill Blvd NW,"Breakfast Brunch and Lunch Restaurants,Hamburgers & Hot Dogs,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Breakfast Brunch & Lunch Restaurants,,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Fort Payne,Jack's Family Restaurants,AL,http://www.eatatjacks.com,jacks family restaurants,"['hamburgers', 'break brunch', 'chicken', 'lunch', 'hot dogs']",fort payne
73,AWdnOITYa4HuVbedar0e,208 Main Saint E,"Carry Out Food,American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Rainsville,Sonic Drive-In,AL,https://locations.sonicdrivein.com/al/rainsville/208-main-street-east.html,sonic drive in,"['hamburgers', 'take out', 'chicken', 'carry out', 'american', 'hot dogs', 'hot dog stands']",rainsville
74,AV1XWzuFFcQ3k02bFm-C,200 Main St W Ste 102,"Pizza,Carry-out food,Restaurant,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Pizza Place,Restaurants",Rainsville,Pizza Hut,AL,"https://www.pizzahut.com/,https://locations.pizzahut.com/al/rainsville/200-main-st-w,https://www.pizzahut.com",pizza hut,"['take out', 'family style', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'american', 'beverages', 'pizza']",rainsville
75,AVwcn3tl_7pvs4fzxLEd,1003 Highway 231 S,"Delis And Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Troy,Subway,AL,,subway,"['delis', 'delicatessens', 'sandwich', 'take out']",troy
76,AV3iSsrK3-Khe5l_RT-A,3029 Allison Bonnett Memorial Dr Ste 109,"Pizza,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Restaurants",Bessemer,Pizza Hut,AL,"http://www.pizzahut.com,https://locations.pizzahut.com/al/hueytown/3029-allison-bonnett-memorial-dr",pizza hut,"['take out', 'caterers', 'delivery service', 'carry out', 'home delivery beer', 'american', 'beverages', 'pizza']",bessemer
77,AVwdgjgj_7pvs4fz6lUE,2181 Highway 78,"Breakfast Brunch and Lunch Restaurants,Hamburgers & Hot Dogs,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Breakfast Brunch & Lunch Restaurants,,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Dora,Jack's Family Restaurants,AL,http://www.eatatjacks.com,jacks family restaurants,"['hamburgers', 'break brunch', 'chicken', 'lunch', 'hot dogs']",dora
78,AVwcs_zzkufWRAb5yHDD,80 Highway 195,"Breakfast Brunch and Lunch Restaurants,Hamburgers & Hot Dogs,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Breakfast Brunch & Lunch Restaurants,,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Jasper,Jack's Family Restaurants,AL,http://www.eatatjacks.com,jacks family restaurants,"['hamburgers', 'break brunch', 'chicken', 'lunch', 'hot dogs']",jasper
79,AWkq4sE63-Khe5l_3DDs,821 Highway 78 W,"American Restaurants,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",Jasper,Guthries,AL,http://www.guthrieschicken.com,guthries,"['chicken', 'american', 'take out']",jasper
80,AVwcwMzj_7pvs4fzyl_Z,2885 Memorial Pkwy NW,"Mexican Restaurant,Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Fast Food Restaurants,Restaurants",Huntsville,Taco Bell,AL,"https://locations.tacobell.com/al/huntsville/2885-memorial-pkwy-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029155andutm_content=website,http://www.tacobell.com/,http://www.tacobell.com",taco bell,"['mexican', 'southwestern', 'tex mex', 'carry out']",huntsville
81,AWrOQpq7Z4Yw-wtdgLal,6212A Old Madison Pike NW,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",Huntsville,Subway,AL,http://www.subway.com,subway,"['sandwich', 'take out']",huntsville
82,AVwcokOeByjofQCxgefA,6140 University Dr NW,"Delis And Delicatessens,Restaurant,wich Place,Fast Food Restaurants,Take Out Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Huntsville,Subway,AL,http://www.subway.com,subway,"['take out', 'delicatessens', 'delis', 'sandwich', 'wich']",huntsville
83,AV5TD9Aea4HuVbedCNLo,3711 Us Highway 431 S,"Fast Food Restaurants,Chicken Restaurants,Restaurants",Phenix City,Chick-Fil-A,AL,http://www.chick-fil-a.com,chick fil a,['chicken'],phenix city
84,AWrOQTaBcuP9ADUBCbrK,3709 Highway 280 431 N,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",Phenix City,McDonald's,AL,http://www.mcdonalds.com,mcdonalds,"['take out', 'hamburgers', 'hot dogs']",phenix city
85,AWrOQRMnQTFama1XpTpF,3874 Saint Marys Road,"Fast Food Restaurants,Pizza,Restaurants,Sandwich Shops",Columbus,Jerry's Subs and Pizza,GA,http://www.jerrysusa.com,jerrys subs and pizza,"['sandwich', 'pizza']",columbus
86,AWe0zWbEa4HuVbedcwB2,1707 Wynnton Road,"Carry Out Food,Fast Food,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Columbus,Wendy's,GA,https://locations.wendys.com/united-states/ga/columbus/1707-wynnton-road,wendys,"['hamburgers', 'hot dogs', 'carry out']",columbus
87,AVwd1D-nIN2L1WUfzlNe,414 3rd St,"Asian Restaurants,Restaurant,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Asian restaurants,Japanese restaurants,Buffet Restaurants,Restaurants,Chinese restaurants",Fairbanks,Ak Buffet,AK,"http://www.akbuffet.net/,http://www.akbuffetfairbanks.com",ak buffet,"['take out', 'asian', 'japanese', 'american', 'buffet', 'chinese']",fairbanks
88,AWrOP5-4Z4Yw-wtdgLR3,2808 Avenue S,"Sandwich Shops,Fast Food Restaurants",Birmingham,Jimmy John's,AL,http://www.jimmyjohns.com,jimmy johns,['sandwich'],birmingham
89,AVzBIeU2-gnIPe8DSkRo,2808 7th Ave S Ste 113,"Carry-out food,Restaurant,Caterers,Delicatessens,Fast Food Restaurant,American restaurants,Gourmet shop restaurants,wich Place,Food Delivery Service,Restaurants,Sandwich Shops",Birmingham,Jimmy John's,AL,http://www.jimmyjohns.com,jimmy johns,"['caterers', 'delicatessens', 'delivery service', 'carry out', 'american', 'gourmet', 'sandwich', 'wich']",birmingham
90,AWrOPspncuP9ADUBCbjh,1449 Montgomery HWay,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Birmingham,Hardee's,AL,https://www.hardees.com/?utm_source=Yextandutm_medium=Visit%20Websiteandutm_campaign=Homepage,hardees,"['hamburgers', 'hot dogs']",birmingham
91,AWrOPpgfcuP9ADUBCbi-,310 Summit Blvd Ste 106,"Sandwich Shops,Fast Food Restaurants,Restaurants,Take Out Restaurants",Birmingham,Which Wich,AL,http://www.whichwich.com,which wich,"['sandwich', 'take out']",birmingham
92,AVwctxL2kufWRAb5yPjM,1077 Highway 119,"Carry-out food,Barbecued poultry,American restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Barbecue,Spare rib restaurants,Restaurants",Alabaster,Church's Chicken,AL,http://www.churchs.com,churchs chicken,"['spare rib', 'take out', 'chicken', 'carry out', 'american', 'barbecued poultry', 'barbecue']",alabaster
93,AV3iSvoHRxPSIh2ReSys,634 1st St N Ste 200,"Pizza,Carry-out food,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Pizza Place,Restaurants",Alabaster,Pizza Hut,AL,"https://locations.pizzahut.com/al/alabaster/634-1st-st-ne,https://www.pizzahut.com/,http://www.pizzahut.com/,https://www.pizzahut.com",pizza hut,"['take out', 'delivery service', 'carry out', 'home delivery beer', 'american', 'beverages', 'pizza']",alabaster
94,AV24G1hV3-Khe5l_Q8C7,5076 Highway 31,"Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Calera,Burger King,AL,"https://locations.bk.com/al/calera/5076-hwy-31.html,http://www.bk.com/,http://www.bk.com",burger king,"['hamburgers', 'hot dog', 'carry out', 'american', 'hot dogs', 'hamburger']",calera
95,AWdsZEQK3-Khe5l_tbYf,1740 Gunter Avenue,"Carry Out Food,Mexican Restaurants,Fast Food Restaurants,Restaurants",Guntersville,Taco Bell,AL,"https://locations.tacobell.com/al/guntersville/1740-gunter-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=027321andutm_content=website,https://locations.tacobell.com/al/florence/1412-n-wood-ave.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=030274&utm_content=website",taco bell,"['mexican', 'carry out']",guntersville
96,AVwcfMbLkufWRAb5vrHx,1407 6th Ave SE,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Decatur,Subway,AL,http://www.subway.com,subway,"['take out', 'delicatessens', 'sandwiches', 'carry out', 'delis', 'sandwich']",decatur
97,AV1tg_y4IxWefVJwhAt3,1809 Beltline Rd SW,"Carry Out Food,Carry-out food,Caterers,American Restaurant,American restaurants,Fast Food Restaurants,Caterer,Chicken Restaurants,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,wich Place,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Catering,Chicken restaurants,Food and Beverage Services,Sandwich Shops",Decatur,Chick-fil-A,AL,"https://chick-fil-a.com/beltlineroad,http://www.chick-fil-a.com/,http://www.chick-fil-a.com/beltlineroad,http://www.chick-fil-a.com",chick fil a,"['spare rib', 'family style', 'caterers', 'chicken', 'sandwiches', 'carry out', 'beverage services', 'catering', 'american', 'sandwich', 'barbecued poultry', 'caterer', 'barbecue', 'wich']",decatur
98,AWB0xlM3RxPSIh2RpbK2,2812 Spring Ave SW Ste G,"Carry-out food,Caterers,Delicatessens,American restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich shops,wich Place,Sandwiches,Sandwich Place,Food,Sandwich Shops",Decatur,Firehouse Subs,AL,"http://www.firehousesubs.com,http://www.firehousesubs.com/,https://www.firehousesubs.com/locations/al/decatur",firehouse subs,"['take out', 'caterers', 'delicatessens', 'sandwiches', 'carry out', 'american', 'sandwich', 'wich']",decatur
99,AWBDfhmqIxWefVJwuvxG,3041 Highway 20,"Breakfast Brunch and Lunch Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Decatur,Jack's Family Restaurants,AL,http://www.eatatjacks.com,jacks family restaurants,"['hamburgers', 'break brunch', 'chicken', 'lunch', 'hot dogs']",decatur
100,AV1ZO6HUFcQ3k02bFslz,1817 6th Ave SE,"Restaurant,Carry-out food,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Decatur,Krystal,AL,https://locations.krystal.com/al/decatur/1817-sixth-ave-se,krystal,"['hamburgers', 'hot dog', 'carry out', 'hot dogs', 'hamburger']",decatur
101,AVwdeOKjByjofQCxpdcH,1225 Beltline Rd SW,"Breakfast Brunch and Lunch Restaurants,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Burger Restaurants,Breakfast Brunch and Lunch Restaurants,,Chicken Restaurants,Restaurants,Hamburgers & Hot Dogs,Family style restaurants,Breakfast Brunch & Lunch Restaurants,,Hamburgers and Hot Dogs,Family Restaurants,Burger Joint and Fast Food Restaurant",Decatur,Jack's,AL,"http://www.eatatjacks.com/,http://www.eatatjacks.com,http://t.co/b2Y2J74Dyp",jacks,"['hamburgers', 'family style', 'break brunch', 'hot dog', 'burger', 'chicken', 'burger joint and', 'carry out', 'lunch', 'american', 'hot dogs', 'hamburger', 'family']",decatur
102,AWrOPNSgcuP9ADUBCbef,1654 Beltline Rd SW,"Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Ice Cream and Frozen Desserts,Restaurants",Decatur,Dairy Queen Grill Chill,AL,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1andstore-id=12150,dairy queen grill chill,"['hamburgers', 'frozen desserts', 'hot dogs', 'ice cream', 'dessert']",decatur
103,AV12hd-za4HuVbed9IWl,5 N Pointe Pkwy Ste F,"Delis And Delicatessens,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Enterprise,Subway,AL,http://www.subway.com,subway,"['take out', 'delicatessens', 'sandwiches', 'carry out', 'delis', 'sandwich']",enterprise
104,AWdsWsA3IxWefVJw-EKY,115 Edgewood Drive,"Carry Out Food,Asian Restaurants,Japanese Restaurants,Chinese Restaurants,Fast Food Restaurants,Take Out Restaurants,Sushi Bars,Restaurants",Florence,Wok N Roll,AL,http://woknroll.net,wok n roll,"['take out', 'asian', 'japanese', 'carry out', 'sushi bars', 'chinese']",florence
105,AWrOAN8QQTFama1XpTRp,2627 S Oates Street,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Dothan,Hardee's,AL,https://www.hardees.com/?utm_source=Yextandutm_medium=Visit%20Websiteandutm_campaign=Homepage,hardees,"['hamburgers', 'hot dogs']",dothan
106,AWjSL2sPRxPSIh2RANLx,1165 Ross Clark Circle,"Fast Food,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Dothan,Burger King,AL,https://locations.bk.com/al/dothan/1165-ross-clark-circle.html,burger king,"['hamburgers', 'hot dogs']",dothan
107,AWrOAM3CQTFama1XpTRn,1067 Ross Clark Circle,"Fast Food Restaurants,American Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Hot Dog Stands and Restaurants,Restaurants,Take Out Restaurants",Dothan,Sonic Drive-In,AL,https://locations.sonicdrivein.com/al/dothan/1067-ross-clark-circle-south.html,sonic drive in,"['hamburgers', 'take out', 'chicken', 'american', 'hot dogs', 'hot dog stands']",dothan
108,AV_ELtnnIxWefVJwsheu,1130 University Blvd Ste B1,"American Restaurants,Carry-out food,Mexican Restaurants,Caterers,Tex-mex restaurants,Southwestern restaurants,Family style restaurants,American restaurants,Mexican restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Tuscaloosa,Moe's Southwest Grill,AL,"https://www.moes.com,http://www.moes.com/,https://www.moes.com/,http://www.moes.com",moes southwest grill,"['southwestern', 'take out', 'family style', 'caterers', 'tex mex', 'carry out', 'mexican', 'american']",tuscaloosa
109,AVwdmWeEIN2L1WUfxaOP,3808 Mcfarland Blvd E,"Restaurant,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Tuscaloosa,Burger King,AL,"https://locations.bk.com/al/tuscaloosa/3808-mcfarland-blvd.html,http://www.bk.com/",burger king,"['hot dog', 'hamburger', 'hot dogs', 'hamburgers']",tuscaloosa
110,AWhr62YxRxPSIh2R9b1Z,2312 Mcfarland Blvd E,"Carry-out food,Caterers,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Mexican restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,American Restaurants,Family style restaurants,Catering",Tuscaloosa,Moe's Southwest Grill,AL,"https://www.moes.com,https://www.moes.com/,http://www.moes.com",moes southwest grill,"['southwestern', 'take out', 'family style', 'caterers', 'tex mex', 'carry out', 'mexican', 'catering', 'american']",tuscaloosa
111,AWdsX29ia4HuVbeda59W,1703 S College Street,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Auburn,Sonic Drive-In,AL,https://locations.sonicdrivein.com/al/auburn/1703-south-college-street.html,sonic drive in,"['hamburgers', 'chicken', 'american', 'hot dogs', 'hot dog stands']",auburn
112,AV1tfaxYIxWefVJwg2KU,935 Us Highway 72 E Ste A,"Carry-out food,Restaurant,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Athens,Firehouse Subs,AL,http://www.firehousesubs.com,firehouse subs,"['take out', 'caterers', 'delicatessens', 'sandwiches', 'carry out', 'american', 'sandwich']",athens
113,AV1XXDMVFcQ3k02bFo5q,100 US Highway 31 S Ste N,"Restaurant,Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",Athens,Subway,AL,http://www.subway.com,subway,"['sandwich', 'take out']",athens
114,AV0X24JH3D1zeR_xDxes,1720 Hamric Dr E Ste 1,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Oxford,Domino's Pizza,AL,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps",dominos pizza,"['pizza', 'take out', 'delivery']",oxford
115,AWkq4WKqIxWefVJwH-rJ,609 Snow Street,"Breakfast Brunch and Lunch Restaurants,American Restaurants,Burgers,Hot Dogs,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Chicken Restaurants,Hamburgers and Hot Dogs,Family Friendly Restaurants,Restaurants",Oxford,Jack's,AL,"http://www.eatatjacks.com/,http://www.eatatjacks.com",jacks,"['hamburgers', 'break brunch', 'chicken', 'burgers', 'lunch', 'american', 'family friendly', 'hot dogs']",oxford
